num_doc,tipo_doc,canal,cod_dispositivo,num_trx
5254837282990153327,1,DISPENSADOR,4320,1
4105603328231528510,1,DISPENSADOR,4596,1
-5228151021400027882,1,DISPENSADOR,2532,1
521584343055943025,1,DISPENSADOR,1146,1
6181728696968346884,1,DISPENSADOR,3256,2
-6599006888505555813,1,DISPENSADOR,4783,2
-5693180570265100690,1,DISPENSADOR,8040,1
-3077166694209890335,1,DISPENSADOR,1155,1
2835503089361972903,1,DISPENSADOR,3003,1
-6765068529120856468,1,DISPENSADOR,620,2
4272098715527207757,1,DISPENSADOR,5394,2
-5229808931604296724,1,DISPENSADOR,2199,2
7720907715493012466,1,DISPENSADOR,1117,21
1274984866458701403,1,DISPENSADOR,8071,1
-4433367003399824070,1,DISPENSADOR,1116,4
-6885492175414718004,1,DISPENSADOR,6382,4
-2987122059106509081,1,DISPENSADOR,1187,5
-433195747811883279,1,DISPENSADOR,2138,11
4020063639022090346,1,DISPENSADOR,4648,1
2189163883138115260,1,DISPENSADOR,2930,1
2250031289255654742,1,DISPENSADOR,4094,4
337268541447455669,1,DISPENSADOR,8062,3
-1471009305074842085,1,DISPENSADOR,5773,3
2266768947638047629,1,DISPENSADOR,4658,5
3100972888631961679,1,DISPENSADOR,1458,4
2576627674369528738,1,MF,5123,1
-5421851645408921858,1,DISPENSADOR,1155,1
-6745665365463703906,1,DISPENSADOR,5519,33
-6172607377345311175,1,DISPENSADOR,8352,2
-8657266422839661711,1,DISPENSADOR,600,4
9079568916613675040,1,DISPENSADOR,2142,2
-6762634868335803188,1,DISPENSADOR,5401,8
8440037986801874864,1,DISPENSADOR,900,1
2867704983620294457,1,DISPENSADOR,1837,2
4567733777156809446,1,MF,5144,3
-1312787869256459775,1,DISPENSADOR,1156,5
-1727955816418363653,1,MF,5172,2
-3271260531706705727,1,DISPENSADOR,8071,2
111561531826936764,1,DISPENSADOR,5538,9
2086126066004492087,1,DISPENSADOR,8352,17
9112913609835505670,1,DISPENSADOR,4783,1
5108244539774242797,1,DISPENSADOR,2753,14
7195893038521983371,1,DISPENSADOR,8122,1
-2039260361598015474,1,DISPENSADOR,2899,1
3368453694827392867,1,DISPENSADOR,5483,1
-2248526364644028410,1,DISPENSADOR,2750,1
1640388915301805503,1,MF,5226,3
-4901986052985182843,1,DISPENSADOR,2136,7
-2211273054270490483,1,DISPENSADOR,1970,4
4730506440000292618,1,DISPENSADOR,5634,2
6049798398847559904,1,DISPENSADOR,1089,1
-5107888395346120999,1,DISPENSADOR,5827,3
7392995933518419129,1,DISPENSADOR,2756,1
-1588818888205041863,1,DISPENSADOR,2018,1
-4903719843269574055,1,MF,5215,1
6569947640457557751,1,DISPENSADOR,2683,3
5714578310465743218,1,DISPENSADOR,1703,2
-158920238257890162,1,DISPENSADOR,5358,2
336717731443149848,1,DISPENSADOR,6762,1
-8458533930486774111,1,DISPENSADOR,5537,4
-1632120311360012621,1,DISPENSADOR,8061,1
8875861778043221280,1,DISPENSADOR,8352,4
-5420723980213468324,1,DISPENSADOR,900,2
-6908200477250438504,1,DISPENSADOR,5462,1
-5320694518241799577,1,DISPENSADOR,3254,1
7656621507780489420,1,DISPENSADOR,3810,2
-6416116630155126260,1,DISPENSADOR,5719,3
7809025707307109231,1,DISPENSADOR,1157,2
-1791771285920935112,1,DISPENSADOR,8062,2
-8049195094680107286,1,MF,5024,2
-8693303241632739971,2,DISPENSADOR,1115,1
-317266106542503030,1,DISPENSADOR,5432,45
-8287737188830239265,1,DISPENSADOR,4665,9
6761871135382866883,1,DISPENSADOR,5519,3
4503492699345274051,1,DISPENSADOR,640,1
3148818955445756105,1,DISPENSADOR,1157,2
1254715916995759771,1,DISPENSADOR,1975,1
-5066077049535851626,1,DISPENSADOR,3810,1
-1075875944001370116,1,DISPENSADOR,4835,1
-871396911656966111,1,DISPENSADOR,5407,8
-2300060545351633754,1,DISPENSADOR,5826,3
-5489953680968354447,1,DISPENSADOR,4064,9
3146649056341123696,1,DISPENSADOR,1669,8
5661910674362691217,1,DISPENSADOR,4086,1
-7660451360377015142,1,DISPENSADOR,4000,2
-4309412576238492135,1,DISPENSADOR,6762,1
3417120743561486613,1,DISPENSADOR,8332,7
-440462812000699374,1,DISPENSADOR,5826,6
3932524562742118557,1,DISPENSADOR,5392,3
8163259817298165807,1,DISPENSADOR,5462,1
8580800219485716883,1,DISPENSADOR,4776,1
5862678435829474430,1,DISPENSADOR,620,2
7742707301452506542,1,DISPENSADOR,3245,1
-9201713395891677864,1,DISPENSADOR,1115,2
-5035969756482240737,1,DISPENSADOR,5462,2
1682701124610950859,1,DISPENSADOR,4776,1
-8105921486457311304,1,DISPENSADOR,4909,1
-996773078836716531,1,DISPENSADOR,8122,7
-6277842478669206390,1,DISPENSADOR,2683,2
-7502280671222183435,1,DISPENSADOR,4776,2
-480443445586201192,1,DISPENSADOR,2753,1
8749259979432988902,1,DISPENSADOR,2536,1
1618766261113490312,1,DISPENSADOR,745,8
8306521443227811903,1,DISPENSADOR,5719,1
-6584225063754888846,1,DISPENSADOR,4776,27
5983172093760068828,1,DISPENSADOR,4665,1
8411774003691996402,1,DISPENSADOR,6519,1
6791941802672665415,1,DISPENSADOR,747,4
-8442654010553889188,1,DISPENSADOR,5375,2
901786527324933587,1,DISPENSADOR,1702,1
-5875931732172981740,1,DISPENSADOR,4776,8
3581275027477818288,1,DISPENSADOR,2751,3
1444151311139650827,1,DISPENSADOR,5860,3
-2773943467900334919,1,DISPENSADOR,1116,1
-9039740136575814593,1,DISPENSADOR,2930,4
7424655378279051280,1,DISPENSADOR,2930,3
-357191165431733496,1,DISPENSADOR,2017,2
-5415811496362042239,1,DISPENSADOR,8071,4
7195893038521983371,1,DISPENSADOR,2037,1
7927976100248453777,1,DISPENSADOR,5497,2
7927976100248453777,1,DISPENSADOR,1119,2
7769399573053655163,1,DISPENSADOR,5859,1
-1506862719450857535,1,DISPENSADOR,2199,2
-5326932185133345350,1,DISPENSADOR,744,1
7752353167360119769,1,MF,5192,7
2307089664615152974,1,DISPENSADOR,4362,22
-3883709923542284891,1,DISPENSADOR,5394,1
4489029045427315477,1,DISPENSADOR,1156,1
-9113054563091860085,1,DISPENSADOR,6605,1
1108326286204638387,1,DISPENSADOR,4784,1
-3482124474765815959,1,DISPENSADOR,2899,1
6743334185288527598,1,DISPENSADOR,6298,1
8645808308122851672,1,MF,5157,7
7760221021309720562,1,DISPENSADOR,2753,2
4397002024912523425,1,DISPENSADOR,745,1
651487340590956186,1,DISPENSADOR,2898,1
-4670870868409916832,1,DISPENSADOR,2182,4
-6663006577358695875,1,DISPENSADOR,745,5
-7921807425589376651,1,MF,5210,1
1827585549078194864,1,DISPENSADOR,1669,2
-556710485668841935,1,MF,5024,4
-3672558743455927611,1,DISPENSADOR,4783,3
-6261682016688541167,1,DISPENSADOR,1976,2
-7843313553002126084,1,DISPENSADOR,4835,2
-8260142099301967759,1,DISPENSADOR,3941,1
-8940569430134622363,1,DISPENSADOR,2899,5
-8122738654551755051,1,DISPENSADOR,4317,2
-1143641203722206728,1,DISPENSADOR,5537,2
5828125588286844668,1,DISPENSADOR,1115,1
-2300902872269067380,1,DISPENSADOR,2751,1
2292852020450812907,1,MF,5158,3
-982128872141133516,1,DISPENSADOR,1669,12
-2425076985558946210,1,DISPENSADOR,2899,8
-5899574458339245356,1,DISPENSADOR,4784,2
8925371918116373401,1,DISPENSADOR,2093,11
5360676974700648417,1,DISPENSADOR,5859,2
-2648621156307441582,1,DISPENSADOR,4031,6
-2031997607437621854,1,DISPENSADOR,2683,2
-8871161936307412929,1,DISPENSADOR,8061,1
-3075640496904261800,1,DISPENSADOR,2775,4
66854682937278193,1,MF,5024,2
-1672114097540733609,1,MF,5086,2
8851533804365847639,1,DISPENSADOR,8031,9
8531278950601550523,1,DISPENSADOR,1970,3
8938213112780517900,1,DISPENSADOR,3588,1
1120170632475372678,1,DISPENSADOR,1975,1
-4625974724890478297,1,DISPENSADOR,3337,1
3790115972539898597,1,DISPENSADOR,2750,1
-6939706608539018032,1,DISPENSADOR,2019,1
-7487310996975621196,1,MF,5215,14
-9133831470230819195,1,DISPENSADOR,5859,4
8253727739071181418,1,DISPENSADOR,2775,2
-2586596958474194627,1,DISPENSADOR,1265,1
-4506206583585877010,1,DISPENSADOR,745,1
-3354386120746481340,1,DISPENSADOR,5632,2
-1703479941883833954,1,DISPENSADOR,5937,2
6992249956262268058,1,MF,5086,2
6373859882019019157,1,DISPENSADOR,2752,1
-5076384644328965450,1,DISPENSADOR,4596,2
6502193443523513144,1,DISPENSADOR,3663,2
-6068506710948077628,1,DISPENSADOR,2775,1
-8667857862556737572,1,DISPENSADOR,1156,5
-268195131530855602,1,DISPENSADOR,2337,4
-4719754031096582867,1,DISPENSADOR,2988,2
-148225992968916218,1,DISPENSADOR,2750,2
3363869921220282902,1,DISPENSADOR,2494,26
-6736572080665964232,1,DISPENSADOR,1837,2
-792069173683414375,1,DISPENSADOR,5537,9
6596393899602195773,1,DISPENSADOR,2861,2
-4485570927251696091,1,DISPENSADOR,1970,2
-8287737188830239265,1,DISPENSADOR,5392,3
651487340590956186,1,DISPENSADOR,2485,1
612965771447576473,1,MF,5215,1
-469531076782608086,1,DISPENSADOR,2532,1
6643938257061914164,1,DISPENSADOR,8071,3
1071693800328936523,1,DISPENSADOR,2898,1
-6306348899157174958,1,MF,5158,1
-4050884021580351204,1,DISPENSADOR,5824,21
788646138655443411,1,DISPENSADOR,5859,5
-4700736333578404322,1,MF,5157,1
956540030589798895,1,DISPENSADOR,8040,1
7020973392129935143,1,DISPENSADOR,4036,1
9194086485822043950,1,DISPENSADOR,3663,1
-1990702446885488268,1,DISPENSADOR,620,1
5021935264722624691,1,DISPENSADOR,1155,8
5331360225254470383,1,DISPENSADOR,1459,2
-5292734153575516996,1,DISPENSADOR,1660,2
-5326932185133345350,1,DISPENSADOR,2930,4
1344628778317106073,1,DISPENSADOR,5877,3
6269756483627792376,1,MF,5144,2
-3887834874253426049,1,DISPENSADOR,5462,4
-575981144729623331,1,DISPENSADOR,2752,9
-1599623951495099796,1,DISPENSADOR,3663,8
-6172607377345311175,1,DISPENSADOR,5462,1
-913119898406932380,1,DISPENSADOR,2138,1
7639973799723759438,1,MF,5215,2
-440797711371974044,1,DISPENSADOR,1265,1
2872999545632548034,1,DISPENSADOR,2683,1
8367418311602720556,1,DISPENSADOR,5877,3
5176068274688056175,1,DISPENSADOR,5462,1
-2786382707185414537,1,DISPENSADOR,3256,18
7488663081077552633,1,DISPENSADOR,2093,4
-6453849928295984557,1,DISPENSADOR,4658,2
-3396745427598536593,1,DISPENSADOR,5877,2
6135653507180436262,1,DISPENSADOR,1146,2
8367418311602720556,1,DISPENSADOR,1970,8
7098014544040086774,1,DISPENSADOR,4464,2
-3052032990178847644,1,DISPENSADOR,1975,3
1004793671201168182,1,MF,5215,3
8250658243770165168,1,DISPENSADOR,1156,2
692414260463426925,1,MF,5192,1
-4098382561300339285,1,DISPENSADOR,4362,3
-7539593019751320700,1,DISPENSADOR,5787,2
-501381041086337891,1,DISPENSADOR,2199,3
4817079008246362829,1,MF,5158,1
7967467436255301670,1,DISPENSADOR,1146,1
7796134620392661572,1,DISPENSADOR,2337,2
7943361692171090329,1,DISPENSADOR,1265,4
7983092790712326733,1,DISPENSADOR,1146,1
-7020300459559789010,1,DISPENSADOR,1156,4
-5743929824444851818,1,MF,5226,6
7169364951713046478,1,DISPENSADOR,4464,2
-8260648264393273235,1,DISPENSADOR,5860,2
-2104520962959524413,1,DISPENSADOR,5401,6
6417039621796293337,1,DISPENSADOR,2199,12
-7075983152765066607,1,DISPENSADOR,8352,5
-7900726233660140742,1,DISPENSADOR,2093,2
1598586439657380727,1,DISPENSADOR,1089,2
1618766261113490312,1,DISPENSADOR,4929,6
644708195045543700,1,DISPENSADOR,5860,2
-7440135468177724190,1,DISPENSADOR,6285,6
557408551794747139,1,DISPENSADOR,2751,1
-6735062039662439714,1,DISPENSADOR,8061,2
-8116351547607361369,1,DISPENSADOR,1458,1
-8526868180878363161,1,DISPENSADOR,1119,3
142665419519982459,1,DISPENSADOR,745,1
-4284490265626831699,1,DISPENSADOR,2630,2
6484724170883791528,1,DISPENSADOR,2017,5
8053959394118225133,1,DISPENSADOR,2199,1
3010824882600247619,1,DISPENSADOR,4320,2
-4222078704659966541,1,MF,5218,1
3873435086367963430,1,DISPENSADOR,2630,2
4827842628173199413,1,DISPENSADOR,4784,1
-6363346230704746590,1,DISPENSADOR,3588,16
-1154601056621874115,1,DISPENSADOR,4784,1
3789542455820989022,1,DISPENSADOR,5401,2
788148397756173297,1,DISPENSADOR,2898,11
7452823493128709987,1,DISPENSADOR,2536,5
7547513623208213194,1,DISPENSADOR,900,2
-3096350497191980624,1,DISPENSADOR,3245,3
166794671561746793,1,DISPENSADOR,1974,2
8132330616169185471,1,DISPENSADOR,4594,1
-928129994265429046,1,DISPENSADOR,2752,1
-2939923719475523356,1,DISPENSADOR,5600,1
6041611222970299806,1,DISPENSADOR,2930,1
303792921768817026,1,DISPENSADOR,2683,17
-3143366461733881581,1,DISPENSADOR,1458,1
66685761422624299,1,DISPENSADOR,8082,5
-8611776895074900735,1,DISPENSADOR,5860,3
-8287737188830239265,1,DISPENSADOR,2376,8
5118030336905900464,1,DISPENSADOR,2535,88
6963343247141000122,1,MF,5137,2
3315601466974788531,1,DISPENSADOR,1155,1
-6245219851209841440,1,DISPENSADOR,2752,1
-6185964107163864675,1,DISPENSADOR,2861,4
-7896050986824535719,1,DISPENSADOR,5538,1
233540995107236091,1,DISPENSADOR,4469,3
-1424440151194672822,1,MF,6770,1
-3782238430219622107,1,DISPENSADOR,4091,2
-1277172993858543101,1,DISPENSADOR,6280,2
-8250167208148247850,1,DISPENSADOR,2899,2
-4478887514145324606,1,DISPENSADOR,5877,7
-5163179683054260276,1,DISPENSADOR,1459,1
5986951233146546493,1,DISPENSADOR,4000,3
6221314768047195899,1,DISPENSADOR,6280,8
-8686053020133919899,1,DISPENSADOR,6519,3
-7132871782393205124,1,DISPENSADOR,5432,31
-2773943467900334919,1,DISPENSADOR,2093,11
-3015635317867145222,1,DISPENSADOR,3256,2
-70477834106558434,1,DISPENSADOR,2899,5
8789825072551949295,1,DISPENSADOR,1156,2
8448823065594229151,1,MF,5006,1
4425220318884219384,1,DISPENSADOR,2536,1
9044546395684054970,1,DISPENSADOR,8362,15
-8057634606206708968,1,MF,5215,3
8631129758865223935,1,DISPENSADOR,8071,1
9021737292561389214,1,DISPENSADOR,1089,6
-6318594648243260200,1,DISPENSADOR,4036,2
592878732582016556,1,DISPENSADOR,4783,4
-1098306024190830573,1,DISPENSADOR,6548,3
-801031356724159903,1,DISPENSADOR,1116,1
6547865355713684942,1,DISPENSADOR,1147,1
5509056911993516375,1,DISPENSADOR,6285,15
-5077475362519743560,1,DISPENSADOR,2862,7
5089511491801411190,1,DISPENSADOR,342,3
-5534402876094894294,1,DISPENSADOR,3663,3
-9057021469270574073,1,DISPENSADOR,6382,1
-106731177810354224,1,DISPENSADOR,3925,5
2867704983620294457,1,DISPENSADOR,2019,1
-6278225637975381998,1,MF,5158,1
-4700736333578404322,1,DISPENSADOR,1724,1
-6018636664008077379,1,DISPENSADOR,1119,1
6293432227278299660,1,DISPENSADOR,1701,4
220518128549642930,1,DISPENSADOR,2898,14
1083075446973846111,1,DISPENSADOR,8071,3
3074014376817907786,1,DISPENSADOR,5519,1
-6946140382104924553,1,MF,5006,1
6135311356130410400,1,DISPENSADOR,6384,5
-2698412009986010943,1,DISPENSADOR,5358,1
7994335456474777645,1,DISPENSADOR,5787,3
5535064789752383015,1,DISPENSADOR,1155,2
-3864461473980528986,1,DISPENSADOR,5537,1
-5595617085048382579,1,DISPENSADOR,2899,1
6644964499869674283,1,DISPENSADOR,2752,12
-1288346641570552236,1,DISPENSADOR,6447,1
-5077475362519743560,1,DISPENSADOR,2861,2
-6742713784498754560,1,DISPENSADOR,8332,3
-6010355701014671860,1,DISPENSADOR,746,1
-2842021844651667809,1,DISPENSADOR,5392,3
2430192732184101794,1,DISPENSADOR,1724,1
-9012575318494138136,1,DISPENSADOR,6311,1
3673040903862648811,1,DISPENSADOR,3254,1
-2485940017129456118,1,DISPENSADOR,1459,3
-2804084408913455087,1,DISPENSADOR,4441,53
5338638930506541809,1,DISPENSADOR,2753,1
3873435086367963430,1,DISPENSADOR,2861,3
-2371645533123261428,1,DISPENSADOR,5401,1
-7317438192363582401,1,DISPENSADOR,5462,1
-5205025081210923941,1,DISPENSADOR,2992,1
-2219766063031968591,1,DISPENSADOR,4853,6
-5472336761407990650,1,DISPENSADOR,4031,1
8022315577142909432,1,DISPENSADOR,4612,4
2419638642724139403,1,DISPENSADOR,746,1
932796096635852522,1,DISPENSADOR,5824,4
792589215789384283,1,DISPENSADOR,4135,7
4629217305860512846,1,DISPENSADOR,8064,2
-2778786435094582441,1,MF,5086,8
-5025072893267032841,1,DISPENSADOR,4031,1
-8798138281539097798,1,DISPENSADOR,2752,6
8867348096449772205,1,DISPENSADOR,5826,3
-2755591302996659219,1,DISPENSADOR,4853,2
-6176236346237558023,1,DISPENSADOR,2899,4
-6219587066518992566,1,DISPENSADOR,4783,1
4944338695211231890,1,DISPENSADOR,4658,10
7490559377928554456,1,DISPENSADOR,3926,4
-8454536073148477013,1,DISPENSADOR,2750,2
-5957810160715949918,1,DISPENSADOR,2532,3
6071673292637133622,1,DISPENSADOR,5634,2
8102846258155609786,1,DISPENSADOR,4594,3
2066627393628608586,1,DISPENSADOR,2587,2
-3881276263807375485,1,DISPENSADOR,6280,1
-1075875944001370116,1,MF,5024,3
-618776268363120781,1,DISPENSADOR,1155,1
3478311917718279427,1,DISPENSADOR,4320,12
-7186184867291596352,1,MF,5024,1
6115762885254945686,1,DISPENSADOR,2017,13
2315367413520136477,1,DISPENSADOR,3810,1
2867704983620294457,1,DISPENSADOR,2018,4
-3572445621219554961,1,DISPENSADOR,5787,8
-6929924431533506322,1,DISPENSADOR,2475,1
5205016051533287440,1,DISPENSADOR,8040,6
6283801256928724027,1,DISPENSADOR,2138,23
1513901597128213358,1,DISPENSADOR,4597,18
980184100229920267,1,DISPENSADOR,1458,2
3526637243526543792,1,DISPENSADOR,1119,3
6016919808007087010,1,DISPENSADOR,6280,1
-955153684934815498,1,DISPENSADOR,1115,2
-2016495209861447445,1,DISPENSADOR,6574,5
4508864452721019278,1,DISPENSADOR,2930,1
2639523912903975425,1,MF,5024,2
5540280294017974832,1,MF,5086,2
-711597917360980026,1,DISPENSADOR,2037,1
6855360703592751553,1,DISPENSADOR,5375,10
-3891931217186672954,1,DISPENSADOR,1150,14
6722341938400104435,1,DISPENSADOR,745,4
-485918097984702301,1,DISPENSADOR,2683,1
-5964873565020083852,1,DISPENSADOR,745,2
-6208216213326254946,1,DISPENSADOR,5859,1
7466031475026644589,1,DISPENSADOR,1976,1
4104965954366016871,1,DISPENSADOR,1700,1
-8260142099301967759,1,DISPENSADOR,1975,1
-7358117821260285064,1,DISPENSADOR,4612,1
2650187780845420702,1,DISPENSADOR,1156,12
6791941802672665415,1,DISPENSADOR,4648,18
8914299096474508479,1,DISPENSADOR,6312,4
-4851210477070874948,1,DISPENSADOR,4853,9
235830495556557285,1,DISPENSADOR,1150,2
6811462228345548416,1,DISPENSADOR,1970,1
1323820439122578839,1,DISPENSADOR,4783,1
1758144660880199993,1,DISPENSADOR,1147,1
-2045212122736995247,1,DISPENSADOR,5519,2
-4176766604890262384,1,DISPENSADOR,1116,1
-8264645870782159576,1,DISPENSADOR,6285,2
742800690374517701,1,DISPENSADOR,1660,15
7794029688362770606,1,DISPENSADOR,1660,2
2960037903899923421,1,DISPENSADOR,5537,7
-8023386482246137839,1,DISPENSADOR,4597,3
956540030589798895,1,DISPENSADOR,1115,5
-424851491665268413,1,DISPENSADOR,3937,7
-8210926446841282918,1,DISPENSADOR,2475,6
4241789830213249774,1,DISPENSADOR,3254,1
8675717148237701981,1,DISPENSADOR,1701,2
-3763111946992580611,1,DISPENSADOR,3256,1
-295501514968192077,2,DISPENSADOR,5519,1
-37573732323950758,1,DISPENSADOR,5787,12
-1350575477790684474,1,DISPENSADOR,5407,1
-4284490265626831699,1,DISPENSADOR,2862,1
-4050884021580351204,1,DISPENSADOR,1156,1
850142342036633868,1,DISPENSADOR,8352,2
2381737058874933528,1,DISPENSADOR,2753,1
-3387169220801108862,1,DISPENSADOR,1660,1
6050210345692000161,1,DISPENSADOR,2843,16
-6880311885927422386,1,DISPENSADOR,5358,7
3066775347836501479,1,SAI,803,1
4097834779685119802,1,SAI,265,13
-3736983938943225781,1,SAI,813,1
7336312712934283415,1,SAI,750,3
-1277172993858543101,1,SAI,749,2
1932480167720066158,1,SAI,514,1
-9087527526312805433,1,SAI,605,6
-4785990597492400894,1,SAI,837,1
-437305418656951473,1,SAI,825,5
-1996342990231398809,1,SAI,749,3
4587731513501593913,1,SAI,829,1
-6326256542399036275,1,SAI,752,1
-2172576405134382077,1,SAI,812,2
-7832100301060813458,1,SAI,812,2
-2166246863742720374,1,SAI,75,1
-8662919761386444420,1,SAI,710,1
-3273322916451875412,1,SAI,710,1
2086126066004492087,1,SAI,836,2
-5919784785026392660,1,SAI,750,1
-6698242299499602891,1,SAI,265,1
3146649056341123696,1,SAI,750,4
-7092111069414876690,1,SAI,815,1
4867584512205939766,1,SAI,77,1
8036988809247241268,1,SAI,741,2
8016213506987343194,1,SAI,265,1
6893302338141865046,1,SAI,747,2
210463457424239259,1,SAI,807,1
-8633198591506854100,1,SAI,514,1
-8710654589947463148,1,SAI,77,1
7497702530363451603,1,SAI,803,6
-1989903320052103558,1,SAI,747,5
2806072726844406831,1,SAI,745,1
2764330218233520285,1,SAI,735,1
677836673903340881,1,SAI,747,3
4975039746292927908,1,SAI,735,1
3615205589617194304,1,SAI,823,1
-1727955816418363653,1,SAI,810,8
-1920495011731497213,1,SAI,265,1
-8130041516827509502,1,SAI,64,1
5748381983497680251,1,SAI,605,3
-495969441506477078,1,SAI,745,1
-4749810584896701095,1,SAI,823,1
-7324316619979598197,1,SAI,808,1
-5688568715638646148,1,SAI,819,3
-1624349577811555509,1,SAI,60,4
-1791849247704230446,1,SAI,60,7
-5662945006599628862,1,SAI,722,6
1076270203118130931,1,SAI,735,1
5347249341842460605,1,SAI,829,1
8858349788624045818,1,SAI,741,1
4486015087834826939,1,SAI,812,1
6985739443616394042,1,SAI,752,1
-2207865837801756001,1,SAI,815,2
1750401868043185683,1,SAI,741,1
4294135746045479722,1,SAI,710,2
5108244539774242797,1,SAI,821,1
6256572741986095860,1,SAI,77,1
3515068938265338174,1,SAI,745,1
-6158309568736533188,1,SAI,736,7
8795453808171297681,1,SAI,836,1
-3380266178618088488,1,SAI,803,36
-2104520962959524413,1,SAI,716,1
3363989244469559968,1,SAI,265,1
6138626805158058378,1,SAI,813,1
5721171656697720248,1,SAI,810,1
6836277632155840319,1,SAI,265,1
4647223467851791605,1,SAI,823,1
-3129638899584185492,1,SAI,749,1
313528838842806838,1,SAI,749,1
-5583838274310474087,1,SAI,710,4
-4634517832924057236,1,SAI,722,2
-2370498246265943152,1,SAI,514,3
-3866647638400146575,1,SAI,812,1
-8423913219273307942,1,SAI,60,1
4912951472119907916,1,SAI,722,2
1133011821629669123,1,SAI,60,2
3843191230488414137,1,SAI,710,1
7187054347218271696,1,SAI,75,1
-9057021469270574073,1,SAI,757,1
335354427949393487,1,SAI,60,1
-9071396183662938151,1,SAI,736,1
5449224099677248023,1,SAI,752,2
-1424440151194672822,1,SAI,265,1
-3600592235313687540,1,SAI,749,1
-2104520962959524413,1,SAI,60,1
8020864898908477590,1,SAI,810,2
-6667520801498995102,1,SAI,64,4
9223358026146793149,1,SAI,722,1
-7487310996975621196,1,SAI,810,1
1877993482948653812,1,SAI,812,18
-7768620484662953466,1,SAI,265,1
2504740875487964987,1,SAI,736,1
8860656474413742265,1,SAI,64,1
7583862921756568697,1,SAI,967,3
6417039621796293337,1,SAI,821,11
7676757576912088897,1,SAI,752,1
5876035938129494934,1,SAI,825,4
1423206266518041048,1,SAI,836,3
7101439299159871942,1,SAI,752,1
2292852020450812907,1,SAI,735,3
-661503595448404079,1,SAI,808,1
843104199503507485,1,SAI,742,5
7919936067003635609,1,SAI,62,1
8188311433535620390,1,SAI,605,4
4722888009472862428,1,SAI,62,1
7726530235339217130,1,SAI,808,1
-913627229164615438,1,SAI,808,1
4864035386666536877,1,SAI,747,1
5583221400276432137,1,SAI,710,1
-7457999930767499523,1,SAI,716,1
-935848492667569944,1,SAI,741,2
2764330218233520285,1,SAI,722,15
-1715297554283204884,1,SAI,823,2
-1008226411248037048,1,SAI,749,1
6644964499869674283,1,SAI,710,1
7813324696201388359,1,SAI,60,1
-8598030024166277842,1,SAI,837,1
582760487489190040,1,SAI,741,2
7281086556239344646,1,SAI,836,2
-2617888623937358049,1,SAI,749,3
-1984731815331466731,1,SAI,747,1
4318456507098273403,1,SAI,821,1
-6490935156550731113,1,SAI,735,4
5603318441014036845,1,SAI,77,1
-8141367130696537290,1,SAI,808,1
5964540762427807626,1,SAI,747,1
4868761907860741113,1,SAI,61,3
-5489953680968354447,1,SAI,716,1
-2939923719475523356,1,SAI,825,1
-6134561759833189407,1,SAI,752,1
4391420653584405130,1,SAI,735,3
-8571211501004469818,1,SAI,736,1
-1995083456109303840,1,SAI,749,1
1874575507405516113,1,SAI,77,2
-1467020373256577010,1,SAI,735,1
1839399633456463759,1,SAI,741,1
-3719543775202334665,1,SAI,60,1
-6134842304692867449,1,SAI,205,2
5089511491801411190,1,SAI,265,2
2236606067597659610,2,SAI,812,1
-3565496613366754525,1,SAI,605,3
-2984639984461134034,1,SAI,265,1
6073696498374760341,1,SAI,64,1
-6578428690778668215,1,SAI,265,1
-280110036738279479,1,SAI,807,1
4252633483038086760,1,SAI,821,1
2439144446521694138,1,SAI,514,9
-4667128439500500495,1,SAI,825,1
-4241838466720252742,1,SAI,745,2
-980259005682949063,1,SAI,265,1
98946898638335839,1,SAI,741,1
7229900274397618154,1,SAI,514,6
7749702366006853089,1,SAI,722,16
-3523915287500423145,1,SAI,710,4
6073696498374760341,1,SAI,716,3
7878251975355449652,1,SAI,747,1
119897878189145525,1,SAI,747,1
6182056571475190203,1,SAI,813,4
-7689699152081771505,1,SAI,60,1
-5066077049535851626,1,SAI,829,3
-2643537185509690911,1,SAI,710,2
-5623570447694639328,1,SAI,812,2
1414519177249203865,1,SAI,808,9
2437985917916739101,1,SAI,829,1
6653130778875006119,1,SAI,810,1
4048994387713644823,1,SAI,77,1
3812510111018426037,1,SAI,605,1
-9047858310138143301,1,SAI,819,1
264031056497493625,1,SAI,752,10
-5516534533700601992,1,SAI,77,1
-7385746583753161444,1,SAI,64,1
-3688168491625376271,1,SAI,813,1
18809401065858820,1,SAI,749,1
8187277605736412225,1,SAI,750,1
-7324316619979598197,1,SAI,736,5
7558475923152587274,1,SAI,742,1
-4484529208214679,1,SAI,741,1
6073696498374760341,1,SAI,265,6
7601440363753896246,1,SAI,736,1
4402648611798052106,1,SAI,60,1
2680417695871776167,1,SAI,742,2
2870711046741440342,1,SAI,837,1
-7756060304307311254,1,SAI,752,4
3781200847949220915,1,SAI,741,1
7917721141355421938,1,SAI,829,1
9070408127295919458,1,SAI,752,1
-7899545259244413572,1,SAI,812,11
-3807886113935479196,1,SAI,803,1
-4098568925717391237,1,SAI,77,1
-5233897846921249739,1,SAI,808,18
-6885492175414718004,1,SAI,815,1
3153823935263087551,1,SAI,812,2
558362209168815929,1,SAI,750,3
-1422457522604410228,1,SAI,265,1
-1632120311360012621,1,SAI,716,5
8250658243770165168,1,SAI,265,3
-2352936305043662898,1,SAI,837,1
-5924145563971464070,1,SAI,605,1
