"id","FRAUDE","VALOR","HORA_AUX","Dist_max_NAL","Canal1","FECHA","COD_PAIS","CANAL","DIASEM","DIAMES","FECHA_VIN","OFICINA_VIN","SEXO","SEGMENTO","EDAD","INGRESOS","EGRESOS","NROPAISES","Dist_Sum_INTER","Dist_Mean_INTER","Dist_Max_INTER","NROCIUDADES","Dist_Mean_NAL","Dist_HOY","Dist_sum_NAL"
1079945082,1,245946.02,10,459.14,"POS",20150503,"US","POS",0,3,20040127,40,"M","Personal",37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
8032734782,0,246311.26,0,662.36,"POS",20150524,"US","MCI",0,24,19950716,477,"F","PYME",44,7000000,5000000,3,50214.68,4184.56,4552.41,3,644.59,4690.58,2578.35
7032734782,0,246713.65,22,662.36,"POS",20150524,"US","MCI",0,24,19950716,477,"F","PYME",44,7000000,5000000,3,50214.68,4184.56,4552.41,3,644.59,4690.58,2578.35
8879690992,0,24706.05,0,243.62,"POS",20150530,"US","MCI",6,30,19981216,313,"M","Preferencial",39,18960002,0,3,19069.26,3178.21,4552.41,6,82.47,4552.41,2226.64
8570114246,0,247204.03,16,243.62,"POS",20150506,"US","MCI",3,6,19910402,325,"M","Preferencial",57,13236000,3500000,2,4552.41,4552.41,4552.41,7,58.59,4552.41,1406.19
3120282303,1,247269.4,20,7.57,"ATM_INT",20150513,"US","ATM_INT",3,13,19960821,180,"F","Personal",74,600000,450000,2,4552.41,4552.41,4552.41,2,7.57,4552.41,15.13
820282303,1,247269.4,20,7.57,"ATM_INT",20150513,"US","ATM_INT",3,13,19960821,180,"F","Personal",74,600000,450000,2,4552.41,4552.41,4552.41,2,7.57,4552.41,15.13
9020282303,1,247269.4,20,7.57,"ATM_INT",20150513,"US","ATM_INT",3,13,19960821,180,"F","Personal",74,600000,450000,2,4552.41,4552.41,4552.41,2,7.57,4552.41,15.13
5579625987,0,247808.09,17,80.92,"POS",20150504,"US","POS",1,4,19960119,634,"M","Preferencial",42,14500000,10000000,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83
6279625987,0,247808.09,17,80.92,"POS",20150504,"US","POS",1,4,19960119,634,"M","Preferencial",42,14500000,10000000,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83
6179454028,0,247897.39,18,31.86,"POS",20150529,"US","MCI",5,29,20000222,152,"M","Preferencial",47,37000000,18000000,5,54557.64,4546.47,8351.75,5,20.74,4552.41,228.1
2870114246,0,24844.5,16,243.62,"POS",20150506,"US","MCI",3,6,19910402,325,"M","Preferencial",57,13236000,3500000,2,4552.41,4552.41,4552.41,7,58.59,4552.41,1406.19
7970829256,0,248980.01,19,671.25,"POS",20150505,"US","POS",2,5,20130705,486,"M","Preferencial",38,57800000,10500000,2,27314.46,4552.41,4552.41,4,355.93,4552.41,2135.59
7641680969,0,248984.08,17,304.29,"POS",20150519,"US","POS",2,19,19931202,84,"F","Personal Plus",58,8000000,5000000,2,9104.82,4552.41,4552.41,4,167.42,4552.41,837.12
3191224532,0,249491.38,2,292.27,"POS",20150506,"US","MCI",3,6,19930201,929,"M","Preferencial",52,66870000,15000000,2,13657.23,4552.41,4552.41,10,154.05,4552.41,4775.58
4979945082,1,249767.01,10,459.14,"POS",20150503,"US","POS",0,3,20040127,40,"M","Personal",37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
6079945082,1,249767.01,10,459.14,"POS",20150503,"US","POS",0,3,20040127,40,"M","Personal",37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
1279981691,1,249819.15,1,23.31,"ATM_INT",20150521,"EC","ATM_INT",4,21,20100330,188,"M","Personal Plus",36,12000000,7000000,2,16911.29,8455.65,8455.65,2,23.31,904.81,69.93
1979981691,1,249819.15,1,23.31,"ATM_INT",20150521,"EC","ATM_INT",4,21,20100330,188,"M","Personal Plus",36,12000000,7000000,2,16911.29,8455.65,8455.65,2,23.31,904.81,69.93
3279981691,1,249819.15,1,23.31,"ATM_INT",20150521,"EC","ATM_INT",4,21,20100330,188,"M","Personal Plus",36,12000000,7000000,2,16911.29,8455.65,8455.65,2,23.31,904.81,69.93
3641928560,1,250174.84,21,118.62,"ATM_INT",20150508,"US","ATM_INT",5,8,20050401,865,"F","Personal Plus",41,3500000,2000000,4,5752.54,1917.51,2559.53,4,64.49,4552.41,257.95
471691350,0,250462.03,14,340.09,"POS",20150507,"US","POS",4,7,19991203,600,"M","Preferencial",47,14264000,3000000,3,20435.63,2919.38,4552.41,8,77.04,4552.41,3312.82
10079295803,0,250623.53,21,243.62,"ATM_INT",20150502,"US","ATM_INT",6,2,20110208,231,"M","Preferencial",51,6000000,3500000,2,9104.82,4552.41,4552.41,2,243.62,4552.41,487.24
2171788907,1,25140.01,16,34.78,"POS",20150512,"BR","MCI",2,12,19980127,929,"M","Preferencial",36,6000000,3000000,2,7709.08,3854.54,3854.54,3,10.88,2443.14,315.66
6071788907,1,25140.01,16,34.78,"POS",20150512,"BR","MCI",2,12,19980127,929,"M","Preferencial",36,6000000,3000000,2,7709.08,3854.54,3854.54,3,10.88,2443.14,315.66
9079952700,0,2528199.4,15,78.34,"POS",20150508,"US","MCI",5,8,20120504,666,"M","Personal Plus",35,5000000,4000000,2,45524.1,4552.41,4552.41,2,78.34,4552.41,78.34
2771334897,0,254769.94,23,472.23,"POS",20150515,"US","MCI",5,15,19900205,850,"M","Preferencial",40,7800000,15428000,3,13280.47,2213.41,4552.41,7,107.89,4552.41,3668.27
2139776140,0,25565.53,20,294.43,"POS",20150519,"US","MCI",2,19,19920701,180,"F","Personal Plus",47,4000000,2000000,4,34903.35,5817.23,8682.37,3,204.06,4552.41,1224.35
619239793,0,255728.79,18,243.62,"POS",20150517,"US","MCI",0,17,19820706,850,"M","Preferencial",60,12000000,9000000,5,19027.06,3805.41,7857.49,4,72.28,4552.41,578.23
9691281692,0,255728.79,18,659.13,"POS",20150517,"US","MCI",0,17,19960710,518,"M","Empresarial",43,76078968,89227567,4,26471.85,4411.98,7857.49,8,329.25,4552.41,5268
778266544,0,255779.12,23,470.23,"POS",20150515,"US","MCI",5,15,19790208,929,"M","Preferencial",69,20000000,5000000,3,15715.64,5238.55,7857.49,4,112.29,4552.41,1122.93
5164557465,0,255905.75,22,567.34,"POS",20150513,"US","MCI",3,13,19951102,430,"F","Personal Plus",46,5000000,0,4,53306.62,5922.96,13397.14,6,194.71,4552.41,1752.37
1771737346,0,256278.72,22,604.69,"POS",20150503,"US","MCI",0,3,19970709,267,"M","Preferencial",42,20000000,18000000,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06
9171737346,0,256278.72,22,604.69,"POS",20150503,"US","MCI",0,3,19970709,267,"M","Preferencial",42,20000000,18000000,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06
8143626669,1,2565918.7,19,243.62,"POS",20150522,"US","MCI",5,22,19970408,342,"F","Personal Plus",39,4220528,1608000,2,4552.41,4552.41,4552.41,4,46.76,4552.41,1730.26
4191281692,0,2569962.09,18,659.13,"POS",20150517,"US","MCI",0,17,19960710,518,"M","Empresarial",43,76078968,89227567,4,26471.85,4411.98,7857.49,8,329.25,4552.41,5268
1191530944,0,25730.04,12,399.63,"POS",20150528,"US","POS",4,28,20090701,388,"M","Personal Plus",30,1680000,400000,3,24819.81,6204.95,7857.49,6,132.61,4552.41,2121.81
668125144,0,25762.3,18,243.62,"POS",20150530,"US","MCI",6,30,20110919,611,"M","Preferencial",36,19000000,11000000,2,3387.47,1693.74,1693.74,7,114.82,4552.41,2296.37
433201672,0,258027.57,23,614.04,"POS",20150501,"US","MCI",5,1,19990405,484,"F","Personal Plus",27,10000000,4000000,4,13146.91,2629.38,4552.41,2,614.04,4552.41,2456.15
7633201672,0,258027.57,23,614.04,"POS",20150501,"US","MCI",5,1,19990405,484,"F","Personal Plus",27,10000000,4000000,4,13146.91,2629.38,4552.41,2,614.04,4552.41,2456.15
671691350,0,259173.09,12,340.09,"POS",20150507,"US","POS",4,7,19991203,600,"M","Preferencial",47,14264000,3000000,3,20435.63,2919.38,4552.41,8,77.04,4552.41,3312.82
81076620700,0,26014.01,13,30.2,"POS",20150524,"PA","POS",0,24,20060711,191,"M","Personal Plus",27,3202420,300000,2,4175.65,1043.91,1043.91,2,30.2,1043.91,543.66
8932734782,0,260419.97,22,662.36,"POS",20150524,"US","MCI",0,24,19950716,477,"F","PYME",44,7000000,5000000,3,50214.68,4184.56,4552.41,3,644.59,4690.58,2578.35
142775975,0,261018.35,22,733.11,"POS",20150503,"US","MCI",0,3,19820915,156,"M","Preferencial",56,108000000,57800000,3,12959.36,4319.79,4552.41,3,569.94,4552.41,3419.67
832775975,0,261018.35,22,733.11,"POS",20150503,"US","MCI",0,3,19820915,156,"M","Preferencial",56,108000000,57800000,3,12959.36,4319.79,4552.41,3,569.94,4552.41,3419.67
1752697973,0,261480.13,13,131.71,"POS",20150527,"US","MCI",3,27,20030905,42,"F","Preferencial",35,10000398,1500000,3,5324.92,1331.23,1618.55,3,77.51,4552.41,310.05
1939444661,1,262397.07,15,41.57,"POS",20150521,"US","POS",4,21,19911101,505,"F","Personal Plus",42,5000000,5000000,2,4552.41,4552.41,4552.41,4,26.81,4552.41,268.13
7480853533,0,262801.1,0,309.83,"POS",20150519,"US","MCI",2,19,20040113,392,"M","Personal Plus",30,2265515,900000,2,9104.82,4552.41,4552.41,4,137.5,4552.41,1512.54
8931973301,0,263131.08,22,1165.74,"POS",20150515,"US","POS",5,15,19920909,735,"F","Preferencial",47,12000000,6000000,2,18209.64,4552.41,4552.41,4,588.01,4552.41,2940.07
1073072826,1,263431.79,4,1217.57,"POS",20150501,"US","MCI",5,1,19780601,517,"M","Preferencial",59,25669500,5000000,2,9104.82,4552.41,4552.41,6,691.97,4552.41,13839.34
2773072826,1,263431.79,4,1217.57,"POS",20150501,"US","MCI",5,1,19780601,517,"M","Preferencial",59,25669500,5000000,2,9104.82,4552.41,4552.41,6,691.97,4552.41,13839.34
5543400901,0,264593.35,16,19.57,"POS",20150511,"US","MCI",1,11,20020705,541,"F","Personal Plus",34,2100000,300000,2,9104.82,4552.41,4552.41,4,14.08,4552.41,154.92
5014998161,0,2655151.94,18,26.82,"POS",20150524,"US","MCI",0,24,19811217,60,"M","Personal Plus",61,7000000,1000000,2,27314.46,4552.41,4552.41,2,26.82,4552.41,26.82
3724571460,1,265629.03,19,131.63,"POS",20150520,"US","POS",3,20,20101102,238,"F","Personal Plus",60,3000000,1030000,2,9104.82,4552.41,4552.41,3,29.72,4552.41,356.69
4024571460,1,265629.03,19,131.63,"POS",20150520,"US","POS",3,20,20101102,238,"F","Personal Plus",60,3000000,1030000,2,9104.82,4552.41,4552.41,3,29.72,4552.41,356.69
6951917639,1,266582.03,21,91.56,"POS",20150525,"US","POS",1,25,20010125,650,"F","Personal Plus",47,5500000,2000000,2,9104.82,4552.41,4552.41,3,61.11,4552.41,366.68
678345685,1,266713.08,18,583.56,"POS",20150518,"GB","MCI",1,18,19840501,850,"M","Preferencial",65,135147200,0,6,31079.73,3884.97,9284.13,4,404.31,8351.75,4447.4
7243756492,0,267816.74,21,472.23,"POS",20150513,"US","MCI",3,13,20110727,935,"F","Personal Plus",37,18000000,12000000,2,18209.64,4552.41,4552.41,6,61.02,4552.41,3417.23
8049765300,0,2685936.06,23,532.78,"POS",20150521,"US","MCI",4,21,19971009,524,"F","PYME",44,190148500,209727500,2,9104.82,4552.41,4552.41,2,532.78,4552.41,532.78
6942899567,0,268662.91,22,337.29,"POS",20150511,"US","MCI",1,11,19980508,24,"F","Personal Plus",46,6832700,2000000,2,9104.82,4552.41,4552.41,6,56.91,4552.41,1479.67
1979598220,0,2691472.43,22,131.71,"POS",20150501,"US","MCI",5,1,19980325,702,"M","Personal Plus",43,7100000,1800000,2,9104.82,4552.41,4552.41,3,93.43,4552.41,280.3
5079598220,0,2691472.43,22,131.71,"POS",20150501,"US","MCI",5,1,19980325,702,"M","Personal Plus",43,7100000,1800000,2,9104.82,4552.41,4552.41,3,93.43,4552.41,280.3
8739689638,0,269318.08,15,733.11,"POS",20150507,"US","POS",4,7,19981006,963,"F","Preferencial",50,2800000,0,4,18756.9,3126.15,4552.41,4,389.92,4552.41,1949.61
8932734782,0,269523.98,2,662.36,"POS",20150524,"US","MCI",0,24,19950716,477,"F","PYME",44,7000000,5000000,3,50214.68,4184.56,4552.41,3,644.59,4690.58,2578.35
6552255769,0,26958.09,6,23.31,"POS",20150513,"US","POS",3,13,19970124,193,"F","Preferencial",40,18000000,9000000,2,18209.64,4552.41,4552.41,2,23.31,4552.41,46.62
8180196955,0,270666.42,22,1217.57,"POS",20150522,"AR","MCI",5,22,20060520,180,"M","Personal Plus",32,8750000,2000000,5,28439.52,2585.41,4552.41,2,1217.57,4308.01,1217.57
5938230762,0,270897.07,14,131.71,"POS",20150511,"US","POS",1,11,20000104,597,"F","Personal Plus",58,6500000,500000,2,22762.05,4552.41,4552.41,2,131.71,4552.41,131.71
58382108,0,2710245.48,20,61.45,"POS",20150530,"US","MCI",6,30,20100708,498,"M","Preferencial",35,21143357,10000000,5,49912.1,4991.21,9793.85,3,29.4,4552.41,323.39
5731289984,0,272460.82,18,304.29,"POS",20150513,"US","MCI",3,13,19890407,967,"F","Preferencial",0,10000000,5000000,6,28829.22,3203.25,4552.41,3,234.92,4552.41,1879.39
7079979693,0,273974.08,21,123.61,"POS",20150529,"US","POS",5,29,20061023,52,"M","Personal Plus",36,6698709,0,2,9104.82,4552.41,4552.41,3,99.43,4552.41,497.14
6152272459,0,27491.05,15,698.52,"POS",20150528,"US","POS",4,28,20110809,248,"F","Preferencial",39,16600000,4400000,3,18347.81,3669.56,4552.41,3,379.99,4552.41,3039.89
612647085,0,2751800.07,3,652.6,"POS",20150530,"US","MCI",6,30,20050408,524,"M","Preferencial",35,8200000,200000,2,18209.64,4552.41,4552.41,7,317.76,4552.41,7626.26
2843400549,0,275330.39,16,340.09,"POS",20150519,"US","MCI",2,19,19990209,929,"F","Personal Plus",34,8250000,2500000,2,9104.82,4552.41,4552.41,6,130.23,4552.41,2213.93
7015047046,0,277145.44,0,294.43,"POS",20150520,"US","MCI",3,20,19931001,93,"M","PYME",47,89618566,14423000,2,9104.82,4552.41,4552.41,4,126.4,4552.41,758.38
7515991179,1,278118.3,14,659.13,"ATM_INT",20150511,"PH","ATM_INT",1,11,20110413,40,"M","Personal Plus",32,4500000,1000000,3,12017.09,4005.7,4308.01,5,201.48,17573.03,3022.24
9443870429,0,278278.02,10,23.59,"POS",20150530,"US","POS",6,30,19991210,5,"F","Preferencial",35,8600000,3300000,3,10673.77,2668.44,3854.54,5,10.39,4552.41,405.37
8237837900,0,278318.05,23,340.09,"POS",20150501,"US","POS",5,1,19830520,850,"F","Preferencial",59,6000000,3000000,2,9104.82,4552.41,4552.41,7,174.65,4552.41,2794.43
9237837900,0,278318.05,23,340.09,"POS",20150501,"US","POS",5,1,19830520,850,"F","Preferencial",59,6000000,3000000,2,9104.82,4552.41,4552.41,7,174.65,4552.41,2794.43
1416379098,1,278433.06,17,304.29,"POS",20150508,"US","POS",5,8,20131031,400,"M","Personal Plus",30,7000000,650000,2,4886.27,2443.14,2443.14,2,304.29,4552.41,2434.33
1643221514,0,2789203.08,15,183.96,"POS",20150516,"US","POS",6,16,20050920,267,"F","Personal Plus",29,4130760,2500000,2,13657.23,4552.41,4552.41,4,94.25,4552.41,471.25
6619272977,1,27898.03,16,1200.84,"POS",20150521,"US","POS",4,21,20040429,152,"M","Preferencial",58,22000000,4500000,2,9104.82,4552.41,4552.41,9,128.84,4552.41,4122.89
1589008241,0,279761.02,13,191.46,"POS",20150501,"US","POS",5,1,20020520,430,"M","Preferencial",37,9461315,1000000,2,18209.64,4552.41,4552.41,3,118.12,4552.41,472.49
2489008241,0,279761.02,13,191.46,"POS",20150501,"US","POS",5,1,20020520,430,"M","Preferencial",37,9461315,1000000,2,18209.64,4552.41,4552.41,3,118.12,4552.41,472.49
8922802602,0,279780.01,11,659.13,"POS",20150515,"US","POS",5,15,20010322,93,"F","Personal Plus",35,6500000,2000000,2,9104.82,4552.41,4552.41,4,464.36,4552.41,1857.46
1315917823,0,2798.06,20,273.76,"POS",20150501,"US","POS",5,1,19910416,551,"M","Personal Plus",47,1899627,200000,2,45524.1,4552.41,4552.41,5,48.31,4552.41,628.06
915917823,0,2798.06,20,273.76,"POS",20150501,"US","POS",5,1,19910416,551,"M","Personal Plus",47,1899627,200000,2,45524.1,4552.41,4552.41,5,48.31,4552.41,628.06
2132741418,0,2804766.07,23,614.04,"POS",20150511,"US","MCI",1,11,19931201,961,"F","Preferencial",44,5500000,3800000,3,58090.63,5280.97,12566.53,2,614.04,4552.41,2456.15
6952386880,0,281671.09,10,110.42,"POS",20150523,"US","POS",6,23,20040301,178,"F","Preferencial",37,8008000,2500000,2,11178.51,11178.51,11178.51,2,110.42,15490.46,220.84
1598546862,0,28316.09,20,330.51,"POS",20150504,"US","POS",1,4,19901001,836,"M","Preferencial",46,9200000,2400000,2,16328.81,16328.81,16328.81,6,218.38,4552.41,6114.74
2998546862,0,28316.09,20,330.51,"POS",20150504,"US","POS",1,4,19901001,836,"M","Preferencial",46,9200000,2400000,2,16328.81,16328.81,16328.81,6,218.38,4552.41,6114.74
4532434046,0,28341.07,22,243.62,"POS",20150502,"US","MCI",6,2,19780714,360,"F","Personal Plus",66,9000000,6000000,2,4552.41,4552.41,4552.41,2,243.62,4552.41,2679.85
5143733338,0,284552.09,16,240.94,"POS",20150521,"US","POS",4,21,19821116,275,"F","Personal Plus",43,3300000,2200000,2,9104.82,4552.41,4552.41,5,18.69,4552.41,878.24
3243626284,0,284703.04,17,340.09,"POS",20150522,"US","MCI",5,22,20020730,267,"F","Personal Plus",39,11156147,2500000,2,9104.82,4552.41,4552.41,6,108.11,4552.41,2162.19
8071266576,0,284919.04,18,996.19,"POS",20150504,"US","POS",1,4,20060511,2,"M","Personal Plus",33,5000000,0,2,9104.82,4552.41,4552.41,5,420.44,4552.41,3783.99
9271266576,0,284919.04,18,996.19,"POS",20150504,"US","POS",1,4,20060511,2,"M","Personal Plus",33,5000000,0,2,9104.82,4552.41,4552.41,5,420.44,4552.41,3783.99
8552254311,0,28522.04,23,66.12,"POS",20150523,"CL","POS",6,23,20130826,202,"F","Personal",40,589500,100000,4,50369.33,7195.62,8351.75,2,66.12,3782.13,132.23
388309257,1,285411.19,22,243.62,"POS",20150522,"US","MCI",5,22,19890901,2,"M","Preferencial",65,5509222,5509222,4,32198.83,2927.17,3854.54,2,243.62,4552.41,487.24
90900297404,0,285934.39,20,234.42,"POS",20150515,"US","MCI",5,15,20090903,154,"","PYME",24,0,0,2,3237.1,1618.55,1618.55,6,116.1,4552.41,1625.34
943825151,0,286886.02,13,243.62,"POS",20150522,"US","POS",5,22,20101117,555,"F","Personal",42,800000,700000,2,9104.82,4552.41,4552.41,4,133.41,4552.41,800.45
779690992,0,288486.24,1,243.62,"POS",20150530,"US","MCI",6,30,19981216,313,"M","Preferencial",39,18960002,0,3,19069.26,3178.21,4552.41,6,82.47,4552.41,2226.64
6443163588,0,289093.42,19,340.09,"POS",20150503,"US","MCI",0,3,19951124,116,"F","Preferencial",36,6000000,3000000,2,4552.41,4552.41,4552.41,4,61.7,4552.41,802.1
9443163588,0,289093.42,19,340.09,"POS",20150503,"US","MCI",0,3,19951124,116,"F","Preferencial",36,6000000,3000000,2,4552.41,4552.41,4552.41,4,61.7,4552.41,802.1
352775975,0,2895359.46,23,733.11,"POS",20150503,"US","MCI",0,3,19820915,156,"M","Preferencial",56,108000000,57800000,3,12959.36,4319.79,4552.41,3,569.94,4552.41,3419.67
748714861,0,28969.44,19,314.71,"POS",20150519,"US","MCI",2,19,19870101,737,"M","Preferencial",53,25496000,14000000,2,8616.02,4308.01,4308.01,4,42.17,4552.41,1138.6
11130593460,0,290135.02,0,304.29,"POS",20150530,"US","MCI",6,30,20050719,586,"M","Personal Plus",28,8500000,2000000,5,42551.06,4255.11,7632.97,4,150.4,4552.41,902.42
7998662207,0,29018.28,2,19.57,"POS",20150505,"US","MCI",2,5,19950823,29,"M","Preferencial",38,25058866,2800000,2,3237.1,1618.55,1618.55,2,19.57,7385.11,19.57
6171737346,0,291197.24,23,604.69,"POS",20150503,"US","MCI",0,3,19970709,267,"M","Preferencial",42,20000000,18000000,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06
8371737346,0,291197.24,23,604.69,"POS",20150503,"US","MCI",0,3,19970709,267,"M","Preferencial",42,20000000,18000000,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06
2542882316,0,291439.03,20,10.34,"POS",20150503,"US","POS",0,3,20000208,230,"F","Preferencial",50,5000000,4500000,2,4886.27,2443.14,2443.14,2,10.34,4552.41,10.34
4242882316,0,291439.03,20,10.34,"POS",20150503,"US","POS",0,3,20000208,230,"F","Preferencial",50,5000000,4500000,2,4886.27,2443.14,2443.14,2,10.34,4552.41,10.34
2724571460,1,293666.07,19,131.63,"POS",20150520,"US","POS",3,20,20101102,238,"F","Personal Plus",60,3000000,1030000,2,9104.82,4552.41,4552.41,3,29.72,4552.41,356.69
1170084416,0,294067.18,0,243.62,"POS",20150520,"US","MCI",3,20,19900701,5,"M","Preferencial",57,21850000,5000000,3,9964.44,2491.11,3308.02,3,118.93,4552.41,1070.37
1238141350,1,294304.05,14,663.54,"POS",20150504,"US","POS",1,4,20050311,601,"F","Personal Plus",34,1500000,400000,2,4552.41,4552.41,4552.41,2,663.54,4552.41,663.54
9038141350,1,294304.05,14,663.54,"POS",20150504,"US","POS",1,4,20050311,601,"F","Personal Plus",34,1500000,400000,2,4552.41,4552.41,4552.41,2,663.54,4552.41,663.54
1443400549,0,297298.88,15,340.09,"POS",20150519,"US","MCI",2,19,19990209,929,"F","Personal Plus",34,8250000,2500000,2,9104.82,4552.41,4552.41,6,130.23,4552.41,2213.93
10032257399,0,298038.8,21,26.6,"POS",20150528,"US","MCI",4,28,20030722,310,"F","Emprendedor",32,1900000,800000,3,22900.22,3816.7,4552.41,2,26.6,4552.41,26.6
179748527,1,2982433.02,16,733.11,"POS",20150529,"US","POS",5,29,20100113,113,"M","Emprendedor",37,15000000,8000000,2,4886.27,2443.14,2443.14,6,223.86,4552.41,4029.5
7516379098,1,298726.07,17,304.29,"POS",20150508,"US","POS",5,8,20131031,400,"M","Personal Plus",30,7000000,650000,2,4886.27,2443.14,2443.14,2,304.29,4552.41,2434.33
3966859620,0,2994237.18,21,277.48,"POS",20150506,"US","MCI",3,6,19911210,60,"F","Preferencial",41,16000000,4000000,3,45003.92,7500.65,13397.14,3,152.15,4552.41,608.6
4079420292,0,299865.03,19,125.03,"POS",20150506,"US","POS",3,6,19990927,498,"M","Preferencial",47,18232000,7100000,2,9104.82,4552.41,4552.41,5,98.86,4552.41,3064.66
8631973301,0,300327.22,20,1165.74,"POS",20150515,"US","MCI",5,15,19920909,735,"F","Preferencial",47,12000000,6000000,2,18209.64,4552.41,4552.41,4,588.01,4552.41,2940.07
1123262922,0,301373.01,17,294.43,"POS",20150502,"US","POS",6,2,20030326,202,"F","Personal Plus",70,1370307,0,2,47144.97,7857.49,7857.49,3,209.02,4552.41,836.08
2723262922,0,301373.01,17,294.43,"POS",20150502,"US","POS",6,2,20030326,202,"F","Personal Plus",70,1370307,0,2,47144.97,7857.49,7857.49,3,209.02,4552.41,836.08
7652007621,0,301516.04,14,659.13,"POS",20150501,"US","POS",5,1,19961028,152,"F","Preferencial",44,18000000,8000000,2,16911.29,8455.65,8455.65,2,659.13,4552.41,1977.38
9552007621,0,301516.04,14,659.13,"POS",20150501,"US","POS",5,1,19961028,152,"F","Preferencial",44,18000000,8000000,2,16911.29,8455.65,8455.65,2,659.13,4552.41,1977.38
4731164852,0,303090.94,22,26.82,"POS",20150521,"US","MCI",4,21,19970825,60,"F","Personal",52,0,0,2,9104.82,4552.41,4552.41,2,26.82,4552.41,321.86
6243733526,0,303498.05,9,352.24,"POS",20150504,"US","POS",1,4,19921209,222,"F","Personal Plus",43,2000000,0,2,9104.82,4552.41,4552.41,6,96.18,4552.41,2596.77
8943733526,0,303498.05,9,352.24,"POS",20150504,"US","POS",1,4,19921209,222,"F","Personal Plus",43,2000000,0,2,9104.82,4552.41,4552.41,6,96.18,4552.41,2596.77
818678984,0,304178.47,0,659.13,"POS",20150521,"US","MCI",4,21,19910330,961,"M","Preferencial",57,44000000,727000,2,4552.41,4552.41,4552.41,3,253.16,4552.41,1518.96
3271709716,0,304271.08,16,243.62,"POS",20150505,"US","POS",2,5,19960510,279,"M","Personal Plus",45,6130000,3000000,2,9104.82,4552.41,4552.41,7,33.99,4552.41,713.81
3879945082,1,305098.05,10,459.14,"POS",20150503,"US","POS",0,3,20040127,40,"M","Personal",37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
8679945082,1,305098.05,10,459.14,"POS",20150503,"US","POS",0,3,20040127,40,"M","Personal",37,7000,6000,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95
7249765300,0,3060247.3,22,532.78,"POS",20150521,"US","MCI",4,21,19971009,524,"F","PYME",44,190148500,209727500,2,9104.82,4552.41,4552.41,2,532.78,4552.41,532.78
2371786223,0,30727.94,14,461.26,"POS",20150513,"US","MCI",3,13,19970617,238,"M","Preferencial",39,15500000,2000000,2,1942.46,971.23,971.23,9,72.17,4552.41,2814.59
9671737346,0,307544.13,22,604.69,"POS",20150503,"US","MCI",0,3,19970709,267,"M","Preferencial",42,20000000,18000000,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06
8979369584,1,308022.74,15,652.6,"POS",20150521,"US","MCI",4,21,19901220,570,"M","Personal Plus",49,27221000,3000000,2,9104.82,4552.41,4552.41,3,448.11,4552.41,1792.45
42425330,0,312705.15,15,23.59,"POS",20150525,"US","MCI",1,25,20130204,29,"M","Preferencial",38,26565329,7000000,2,9104.82,4552.41,4552.41,3,16.46,4552.41,65.86
4943733526,0,314220.09,11,352.24,"POS",20150504,"US","POS",1,4,19921209,222,"F","Personal Plus",43,2000000,0,2,9104.82,4552.41,4552.41,6,96.18,4552.41,2596.77
5543733526,0,314220.09,11,352.24,"POS",20150504,"US","POS",1,4,19921209,222,"F","Personal Plus",43,2000000,0,2,9104.82,4552.41,4552.41,6,96.18,4552.41,2596.77
5836454887,0,31660.07,10,626.82,"POS",20150517,"US","POS",0,17,20050426,487,"F","Personal Plus",34,4580000,1000000,3,10076.05,3358.68,4552.41,2,626.82,4552.41,1253.63
7819376940,0,3166548.02,20,80.92,"POS",20150529,"US","MCI",5,29,19830928,186,"M","Personal Plus",56,8570500,1500000,2,13657.23,4552.41,4552.41,7,45.74,4552.41,640.3
3516782603,0,317112.14,21,304.29,"POS",20150501,"US","MCI",5,1,19950804,737,"M","Preferencial",45,7663500,8000000,2,4886.27,2443.14,2443.14,2,304.29,4552.41,608.58
6216782603,0,317112.14,21,304.29,"POS",20150501,"US","MCI",5,1,19950804,737,"M","Preferencial",45,7663500,8000000,2,4886.27,2443.14,2443.14,2,304.29,4552.41,608.58
2880190531,0,31713.04,9,659.13,"POS",20150501,"US","POS",5,1,20070726,612,"M","Personal Plus",30,8300000,2000000,4,33020.88,8255.22,14582.27,6,214.78,4552.41,2362.55
9380190531,0,31713.04,9,659.13,"POS",20150501,"US","POS",5,1,20070726,612,"M","Personal Plus",30,8300000,2000000,4,33020.88,8255.22,14582.27,6,214.78,4552.41,2362.55
10042887723,0,318089.05,16,1174.19,"POS",20150501,"US","POS",5,1,19870101,245,"F","Preferencial",49,20748000,8000000,3,26110.45,3730.06,4552.41,7,275.76,4552.41,5515.14
